frame,gp,x,reward,total,looped,life
17040,0,40,0.0,-6215.0,False,2
17044,0,40,0.0,-6215.0,False,2
17048,0,40,0.0,-6215.0,False,2
17052,0,40,0.0,-6215.0,False,2
17056,0,40,0.0,-6215.0,False,2
17060,0,40,0.0,-6215.0,False,2
17064,0,40,0.0,-6215.0,False,2
17068,0,40,0.0,-6215.0,False,2
17072,0,40,0.0,-6215.0,False,2
17076,0,40,0.0,-6215.0,False,2
17080,0,40,0.0,-6215.0,False,2
17084,0,40,0.0,-6215.0,False,2
17088,0,40,0.0,-6215.0,False,2
17092,0,40,0.0,-6215.0,False,2
17096,0,40,0.0,-6215.0,False,2
17100,0,40,0.0,-6215.0,False,2
17104,0,40,0.0,-6215.0,False,2
17108,0,40,0.0,-6215.0,False,2
17112,0,40,0.0,-6215.0,False,2
17116,0,40,0.0,-6215.0,False,2
17120,0,40,0.0,-6215.0,False,2
17124,0,40,0.0,-6215.0,False,2
17128,0,40,0.0,-6215.0,False,2
17132,0,40,0.0,-6215.0,False,2
17136,0,40,0.0,-6215.0,False,2
17140,0,40,0.0,-6215.0,False,2
17144,0,40,0.0,-6215.0,False,2
17148,0,40,0.0,-6215.0,False,2
17152,0,40,0.0,-6215.0,False,2
17156,0,40,0.0,-6215.0,False,2
17160,0,40,0.0,-6215.0,False,2
17164,0,40,0.0,-6215.0,False,2
17168,0,40,0.0,-6215.0,False,2
17172,0,40,0.0,-6215.0,False,2
17176,0,40,0.0,-6215.0,False,2
17180,0,40,0.0,-6215.0,False,2
17184,0,40,0.0,-6215.0,False,2
17188,0,40,0.0,-6215.0,False,2
17192,0,40,0.0,-6215.0,False,2
17196,0,40,0.0,-6215.0,False,2
17200,0,40,0.0,-6215.0,False,2
17204,0,40,0.0,-6215.0,False,2
17208,0,40,0.0,-6215.0,False,2
17212,0,40,0.0,-6215.0,False,2
17216,0,40,0.0,-6215.0,False,2
17220,0,40,0.0,-6215.0,False,2
17224,0,40,0.0,-6215.0,False,2
17228,0,40,0.0,-6215.0,False,2
17232,0,40,0.0,-6215.0,False,2
17236,0,40,0.0,-6215.0,False,2
17240,0,40,0.0,-6215.0,False,2
17244,0,40,0.0,-6215.0,False,2
17248,0,40,0.0,-6215.0,False,2
17252,0,40,0.0,-6215.0,False,2
17256,0,40,0.0,-6215.0,False,2
17260,0,40,0.0,-6215.0,False,2
17264,0,40,0.0,-6215.0,False,2
17268,0,40,0.0,-6215.0,False,2
17272,0,40,0.0,-6215.0,False,2
17276,0,40,0.0,-6215.0,False,2
17280,0,40,0.0,-6215.0,False,2
17284,0,40,0.0,-6215.0,False,2
17288,0,40,0.0,-6215.0,False,2
17292,0,40,0.0,-6215.0,False,2
17296,0,40,0.0,-6215.0,False,2
17300,0,40,0.0,-6215.0,False,2
17304,0,40,0.0,-6215.0,False,2
17308,0,42,2.0,-6213.0,False,2
17312,0,45,3.0,-6210.0,False,2
17316,0,49,4.0,-6206.0,False,2
17320,0,54,5.0,-6201.0,False,2
17324,0,60,6.0,-6195.0,False,2
17328,0,67,7.0,-6188.0,False,2
17332,0,74,7.0,-6181.0,False,2
17336,0,81,7.0,-6174.0,False,2
17340,0,88,7.0,-6167.0,False,2
17344,0,95,7.0,-6160.0,False,2
17348,0,102,7.0,-6153.0,False,2
17352,0,109,7.0,-6146.0,False,2
17356,0,116,7.0,-6139.0,False,2
17360,0,123,0.0,-6139.0,False,2
17364,0,130,7.0,-6132.0,False,2
17368,0,137,7.0,-6125.0,False,2
17372,0,144,7.0,-6118.0,False,2
17376,0,151,7.0,-6111.0,False,2
17380,0,158,7.0,-6104.0,False,2
17384,0,165,7.0,-6097.0,False,2
17388,0,172,7.0,-6090.0,False,2
17392,0,179,0.0,-6090.0,False,2
17396,0,186,7.0,-6083.0,False,2
17400,0,193,7.0,-6076.0,False,2
17404,0,200,7.0,-6069.0,False,2
17408,0,207,7.0,-6062.0,False,2
17412,0,214,7.0,-6055.0,False,2
17416,0,221,7.0,-6048.0,False,2
17420,0,228,7.0,-6041.0,False,2
17424,0,235,0.0,-6041.0,False,2
17428,0,242,7.0,-6034.0,False,2
17432,0,249,7.0,-6027.0,False,2
17436,0,256,7.0,-6020.0,False,2
17440,0,263,7.0,-6013.0,False,2
17444,0,270,7.0,-6006.0,False,2
17448,0,277,7.0,-5999.0,False,2
17452,0,284,7.0,-5992.0,False,2
17456,0,291,0.0,-5992.0,False,2
17460,0,298,7.0,-5985.0,False,2
17464,0,305,7.0,-5978.0,False,2
17468,0,306,1.0,-5977.0,False,2
17472,0,306,0.0,-5977.0,False,2
17476,0,305,0.0,-5977.0,False,2
17480,0,301,0.0,-5977.0,False,2
17484,0,296,0.0,-5977.0,False,2
17488,0,289,0.0,-5977.0,False,2
17492,0,282,0.0,-5977.0,False,2
17496,0,275,0.0,-5977.0,False,2
17500,0,269,0.0,-5977.0,False,2
17504,0,266,0.0,-5977.0,False,2
17508,0,265,0.0,-5977.0,False,2
17512,0,267,0.0,-5977.0,False,2
17516,0,270,0.0,-5977.0,False,2
17520,0,275,0.0,-5977.0,False,2
17524,0,282,7.0,-5970.0,False,2
17528,0,290,8.0,-5962.0,False,2
17532,0,300,10.0,-5952.0,False,2
17536,0,312,12.0,-5940.0,False,2
17540,0,324,12.0,-5928.0,False,2
17544,0,336,12.0,-5916.0,False,2
17548,0,348,12.0,-5904.0,False,2
17552,0,360,0.0,-5904.0,False,2
17556,0,372,12.0,-5892.0,False,2
17560,0,384,12.0,-5880.0,False,2
17564,0,396,12.0,-5868.0,False,2
17568,0,405,9.0,-5859.0,False,2
17572,0,414,9.0,-5850.0,False,2
17576,0,421,7.0,-5843.0,False,2
17580,0,428,7.0,-5836.0,False,2
17584,0,434,0.0,-5836.0,False,2
17588,0,434,0.0,-5836.0,False,2
17592,0,434,0.0,-5836.0,False,2
17596,0,434,0.0,-5836.0,False,2
17600,0,434,0.0,-5836.0,False,2
17604,0,434,0.0,-5836.0,False,2
17608,0,434,0.0,-5836.0,False,2
17612,0,434,0.0,-5836.0,False,2
17616,0,433,0.0,-5836.0,False,2
17620,0,430,0.0,-5836.0,False,2
17624,0,426,0.0,-5836.0,False,2
17628,0,419,0.0,-5836.0,False,2
17632,0,411,0.0,-5836.0,False,2
17636,0,402,0.0,-5836.0,False,2
17640,0,390,0.0,-5836.0,False,2
17644,0,378,0.0,-5836.0,False,2
17648,0,366,0.0,-5836.0,False,2
17652,0,354,0.0,-5836.0,False,2
17656,0,342,0.0,-5836.0,False,2
17660,0,330,0.0,-5836.0,False,2
17664,0,323,0.0,-5836.0,False,2
17668,0,323,0.0,-5836.0,False,2
17672,0,323,0.0,-5836.0,False,2
17676,0,323,0.0,-5836.0,False,2
17680,0,323,0.0,-5836.0,False,2
17684,0,323,0.0,-5836.0,False,2
17688,0,323,0.0,-5836.0,False,2
17692,0,323,0.0,-5836.0,False,2
17696,0,323,0.0,-5836.0,False,2
17700,0,323,0.0,-5836.0,False,2
17704,0,323,0.0,-5836.0,False,2
17708,0,323,0.0,-5836.0,False,2
17712,0,323,0.0,-5836.0,False,2
17716,0,323,0.0,-5836.0,False,2
17720,0,323,0.0,-5836.0,False,2
17724,0,323,0.0,-5836.0,False,2
17728,0,323,0.0,-5836.0,False,2
17732,0,323,0.0,-5836.0,False,2
17736,0,323,0.0,-5836.0,False,2
17740,0,323,0.0,-5836.0,False,2
17744,0,323,0.0,-5836.0,False,2
17748,0,323,0.0,-5836.0,False,2
17752,0,323,0.0,-5836.0,False,2
17756,0,323,0.0,-5836.0,False,2
17760,0,323,0.0,-5836.0,False,2
17764,0,323,0.0,-5836.0,False,2
17768,0,323,0.0,-5836.0,False,2
17772,0,323,0.0,-5836.0,False,2
17776,0,325,0.0,-5836.0,False,2
17780,0,328,3.0,-5833.0,False,2
17784,0,332,4.0,-5829.0,False,2
17788,0,339,7.0,-5822.0,False,2
17792,0,347,8.0,-5814.0,False,2
17796,0,357,10.0,-5804.0,False,2
17800,0,369,12.0,-5792.0,False,2
17804,0,381,12.0,-5780.0,False,2
17808,0,393,0.0,-5780.0,False,2
17812,0,405,12.0,-5768.0,False,2
17816,0,417,12.0,-5756.0,False,2
17820,0,429,12.0,-5744.0,False,2
17824,0,441,12.0,-5732.0,False,2
17828,0,453,12.0,-5720.0,False,2
17832,0,465,12.0,-5708.0,False,2
17836,0,477,12.0,-5696.0,False,2
17840,0,489,0.0,-5696.0,False,2
17844,0,501,12.0,-5684.0,False,2
17848,0,513,12.0,-5672.0,False,2
17852,0,525,12.0,-5660.0,False,2
17856,0,537,12.0,-5648.0,False,2
17860,0,549,12.0,-5636.0,False,2
17864,0,561,12.0,-5624.0,False,2
17868,0,573,12.0,-5612.0,False,2
